# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_14	cds	29535	32594	+	IGAEJH_06880		Fibronectin type-III domain-containing protein	SO:0001217, UniRef:UniRef50_Q74LR8, UniRef:UniRef90_Q74LR8
contig_14	cds	32678	33496	-	IGAEJH_06885		Acetylesterase	RefSeq:WP_095076411.1, SO:0001217, UniParc:UPI000BA43A59, UniRef:UniRef100_A0A267LTN7, UniRef:UniRef50_A0A0D5MFZ5, UniRef:UniRef90_D0R237
contig_14	cds	33519	34280	-	IGAEJH_06890		YibE/F-like protein	RefSeq:WP_012845494.1, SO:0001217, UniParc:UPI0001BB6887, UniRef:UniRef100_A0A267M6L3, UniRef:UniRef50_A0A0R1YD01, UniRef:UniRef90_A0A249NLQ7
contig_14	cds	34277	35383	-	IGAEJH_06895		YibE/F family protein	RefSeq:WP_087713382.1, SO:0001217, UniParc:UPI000B4015D2, UniRef:UniRef100_A0A921EKT0, UniRef:UniRef50_A0A0D6A150, UniRef:UniRef90_A0A267M8C7
contig_14	cds	35488	35904	+	IGAEJH_06900		Cation/H+ exchanger domain-containing protein	SO:0001217, UniRef:UniRef50_D5H3B2
contig_14	cds	36125	36775	+	IGAEJH_06905	catA	type A-9 chloramphenicol O-acetyltransferase	EC:2.3.1.28, GO:0008811, GO:0046677, NCBIProtein:WP_039139170.1, SO:0001217, UniRef:UniRef50_P00485, UniRef:UniRef90_P00485
contig_14	cds	36999	38153	+	IGAEJH_06910		hypothetical protein	
contig_14	cds	38186	38908	-	IGAEJH_06915		Transcriptional regulator	SO:0001217, UniRef:UniRef50_I7KGP9, UniRef:UniRef90_C2E3R4
contig_14	cds	38938	40023	-	IGAEJH_06920	ddl	D-alanine--D-alanine ligase	EC:6.3.2.4, GO:0005524, GO:0005737, GO:0008360, GO:0008716, GO:0009252, GO:0046872, GO:0071555, RefSeq:WP_012845490.1, SO:0001217, UniParc:UPI0001BB6839, UniRef:UniRef100_A0A1Z1N8H9, UniRef:UniRef50_Q046V3, UniRef:UniRef90_Q046V3
contig_14	cds	40183	41709	+	IGAEJH_06925		SCP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2D6T7, UniRef:UniRef90_A0A7D9N4C7
contig_15	cds	281	484	+	IGAEJH_06930		DSBA-like thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_C2E612, UniRef:UniRef90_C2E612
contig_15	cds	578	931	+	IGAEJH_06935		(pseudo) DSBA-like thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_D0R4N8, UniRef:UniRef90_D0R4N8
contig_15	cds	1048	1380	+	IGAEJH_06940		(pseudo) DUF4767 domain-containing protein	SO:0001217, UniRef:UniRef50_I7KG59, UniRef:UniRef90_C2E614
contig_15	cds	1702	2970	+	IGAEJH_06945		hypothetical protein	SO:0001217, UniRef:UniRef50_Q74JT8, UniRef:UniRef90_Q74JT8
contig_15	cds	3038	3151	+	IGAEJH_06950		hypothetical protein	
contig_15	cds	3126	3356	+	IGAEJH_06955		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI002151BC19, UniRef:UniRef90_UPI002151BC19
contig_15	cds	3340	3627	+	IGAEJH_06960		Sigma-70 family RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A1YVB4, UniRef:UniRef90_UPI002151AE47
contig_15	cds	3868	4872	+	IGAEJH_06965		Transcriptional regulator	RefSeq:WP_087285269.1, SO:0001217, UniParc:UPI000B385FAB, UniRef:UniRef100_UPI000B385FAB, UniRef:UniRef50_B2GF31, UniRef:UniRef90_A0A267LPZ0
contig_15	cds	4879	5742	+	IGAEJH_06970	cpsC	Capsular polysaccharide biosynthesis protein CpsC	SO:0001217, UniRef:UniRef50_A0A0D1ACE4
contig_15	cds	5753	6520	+	IGAEJH_06975	cpsD	Tyrosine-protein kinase CpsD	SO:0001217, UniRef:UniRef50_Q5FIC7, UniRef:UniRef90_D0R4M9
contig_15	cds	6527	7297	+	IGAEJH_06980		Tyrosine-protein phosphatase	RefSeq:WP_095076678.1, SO:0001217, UniParc:UPI000BA3FE5B, UniRef:UniRef100_A0A267LRR7, UniRef:UniRef50_A0A3P2RKF6, UniRef:UniRef90_D0R4M8
contig_15	cds	7323	7982	+	IGAEJH_06985		sugar transferase	KEGG:K16566, SO:0001217, UniRef:UniRef50_J9W4T5, UniRef:UniRef90_UPI000B3AA542
contig_15	cds	7998	9125	+	IGAEJH_06990		glycosyltransferase family 4 protein	SO:0001217, UniRef:UniRef50_D0R4M6, UniRef:UniRef90_UPI001562DB91
contig_15	cds	9122	10342	+	IGAEJH_06995		glycosyltransferase family 4 protein	KEGG:K06338, SO:0001217, UniRef:UniRef50_A0A9W5THG6, UniRef:UniRef90_UPI0021CAC59B
contig_15	cds	10376	11338	+	IGAEJH_07000		glycosyltransferase family 2 protein	SO:0001217, UniRef:UniRef50_A0A346MQM8, UniRef:UniRef90_UPI0021CA7521
contig_15	cds	11299	12171	+	IGAEJH_07005		Glycosyl transferase	SO:0001217, UniRef:UniRef50_A0A854PJE6, UniRef:UniRef90_A0A921J8S6
contig_15	cds	12168	13286	+	IGAEJH_07010	epsG	EpsG family protein	SO:0001217, UniRef:UniRef50_A0A9D0ZS12, UniRef:UniRef90_UPI0021C6474C
contig_15	cds	13340	14272	+	IGAEJH_07015		DUF6625 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI000B39A961, UniRef:UniRef90_UPI0026EE3448
contig_15	cds	14282	15199	+	IGAEJH_07020		glycosyltransferase family 2 protein	SO:0001217, UniRef:UniRef50_UPI0024B91609
contig_15	cds	15353	16531	+	IGAEJH_07025		IS256 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A0A7REN5, UniRef:UniRef90_A0A7H9E5X0
contig_15	cds	16653	18116	+	IGAEJH_07030		Polysaccharide biosynthesis protein C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_G5HH69
contig_15	cds	18462	19787	-	IGAEJH_07035		IS66 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_C2EPL9, UniRef:UniRef90_E4SJY1
contig_15	cds	19744	19971	-	IGAEJH_07040	tnpC	Transposase TnpC homeodomain domain-containing protein	SO:0001217, UniRef:UniRef50_C2EQF0, UniRef:UniRef90_C2EQF0
contig_15	cds	20036	20383	-	IGAEJH_07045	tnpB	IS66 family insertion sequence element accessory protein TnpB	RefSeq:WP_005718145.1, SO:0001217, UniParc:UPI00019F9D6E, UniRef:UniRef100_A0A135Z604, UniRef:UniRef50_A0A2S0M8N1, UniRef:UniRef90_A0A854ZEI9
contig_15	cds	20380	20556	-	IGAEJH_07050		Transposase	SO:0001217, UniRef:UniRef50_A0A2A7REW4, UniRef:UniRef90_A0A0R2JVQ1
contig_15	cds	20943	21602	-	IGAEJH_07055		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A267L8X2, UniRef:UniRef90_A0A921J8L7
contig_15	cds	21752	21976	-	IGAEJH_07060		DUF2188 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A267LBD4, UniRef:UniRef90_A0A267LBD4
contig_15	cds	22140	22871	+	IGAEJH_07065		DUF5986 domain-containing protein	RefSeq:WP_219349963.1, SO:0001217, UniParc:UPI001C5CDBEB, UniRef:UniRef100_A0A267LBD9, UniRef:UniRef50_A0A1Y4TRD1, UniRef:UniRef90_E3R238
contig_15	cds	22855	23997	+	IGAEJH_07070		ImmA/IrrE family metallo-endopeptidase	SO:0001217, UniParc:UPI001DB254D6, UniRef:UniRef100_UPI001DB254D6, UniRef:UniRef50_D5GZG5, UniRef:UniRef90_A0A2N5KZ89
contig_15	cds	24111	24845	+	IGAEJH_07075		Gram-positive signal peptide protein, YSIRK family	SO:0001217, UniRef:UniRef50_E3R235, UniRef:UniRef90_E3R235
contig_15	cds	24862	25020	+	IGAEJH_07080		hypothetical protein	SO:0001217, UniRef:UniRef50_E3R234, UniRef:UniRef90_E3R234
contig_15	cds	25540	26631	+	IGAEJH_07085		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A267LBG7, UniRef:UniRef90_A0A267LBG7
contig_15	cds	27003	28070	+	IGAEJH_07090		Abortive phage resistance protein	SO:0001217, UniRef:UniRef50_A0A249NLJ2, UniRef:UniRef90_A0A1Y4TNZ2
contig_15	cds	28144	29319	+	IGAEJH_07095		Methyltransferase domain protein	SO:0001217, UniRef:UniRef50_R5XY82, UniRef:UniRef90_C7XIN0
contig_15	cds	29407	30444	+	IGAEJH_07100	rfbB	dTDP-glucose 4,6-dehydratase	EC:4.2.1.46, GO:0008460, GO:0009243, GO:0019305, SO:0001217, UniRef:UniRef50_C2EPP7, UniRef:UniRef90_C2EPP7
contig_15	cds	30448	31332	+	IGAEJH_07105	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	EC:2.7.7.24, GO:0008879, GO:0009243, GO:0019305, RefSeq:WP_089147671.1, SO:0001217, UniParc:UPI000B5D982C, UniRef:UniRef100_UPI000B5D982C, UniRef:UniRef50_A0A2D5LRP6, UniRef:UniRef90_D5GZH3
contig_15	cds	31355	31963	+	IGAEJH_07110	rfbC	dTDP-4-dehydrorhamnose 3,5-epimerase	EC:5.1.3.13, GO:0008830, GO:0009243, GO:0019305, RefSeq:WP_004897504.1, SO:0001217, UniParc:UPI0000239CE1, UniRef:UniRef100_A1YVD8, UniRef:UniRef50_A0A1V5IW37, UniRef:UniRef90_D5GZH2
contig_15	cds	31980	32966	+	IGAEJH_07115	rfbD	dTDP-4-dehydrorhamnose reductase	EC:1.1.1.133, GO:0008831, GO:0009243, GO:0019305, SO:0001217, UniRef:UniRef50_A0A174NJ37, UniRef:UniRef90_D5GZH1
contig_15	cds	33253	34236	+	IGAEJH_07120		Abi family protein	SO:0001217, UniRef:UniRef50_A0A0F4LL19, UniRef:UniRef90_UPI00272C5A11
contig_15	cds	34276	35820	+	IGAEJH_07125		SIR2 family protein	SO:0001217, UniRef:UniRef50_UPI001562D498
contig_16	cds	105	296	-	IGAEJH_07130		hypothetical protein	
contig_16	oriC	415	919	?			origin of replication	
contig_16	oriT	423	467	?			origin of transfer	
contig_16	cds	920	2296	-	IGAEJH_07135	tet(L)	tetracycline efflux MFS transporter Tet(L)	COG:COG2814, COG:G, GO:0005886, GO:0015297, GO:0046677, GO:1902600, NCBIProtein:WP_002294500.1, RefSeq:WP_069168330.1, SO:0001217, UniParc:UPI000840446C, UniRef:UniRef100_A0A1B3PRM2, UniRef:UniRef50_P23054, UniRef:UniRef90_P0A4K7
contig_16	cds	2606	3754	-	IGAEJH_07140	tnpB	IS200/IS605 family element RNA-guided endonuclease TnpB	RefSeq:WP_002287525.1, SO:0001217, UniParc:UPI00000BFF96, UniRef:UniRef100_B0ZBF9, UniRef:UniRef50_R9RA09, UniRef:UniRef90_S1RLV0
contig_16	cds	3771	4175	-	IGAEJH_07145	tnp	IS200/IS605 family ISEfa4 transposase	GO:0004803, IS:ISEfa4, RefSeq:WP_002287522.1, SO:0001217, UniParc:UPI00000BFF95, UniRef:UniRef100_Q8GF06, UniRef:UniRef50_G1VKG8, UniRef:UniRef90_Q8GF06
contig_16	cds	4387	5094	-	IGAEJH_07150	repB	Replication protein	GO:0003677, GO:0006260, RefSeq:WP_002328820.1, SO:0001217, UniParc:UPI0000000593, UniRef:UniRef100_P0A0C4, UniRef:UniRef50_P0A0C4, UniRef:UniRef90_P0A0C4
contig_16	cds	5313	5993	+	IGAEJH_07155	tnp	IS6 family IS1216E transposase	GO:0004803, IS:IS1216E, RefSeq:WP_001015311.1, SO:0001217, UniParc:UPI00000DA106, UniRef:UniRef100_A0A0H3MZ62, UniRef:UniRef50_A0A1V0PDS7, UniRef:UniRef90_E1SKV8
contig_16	cds	6023	6403	-	IGAEJH_07160	repB	Protein RepB	RefSeq:WP_002328821.1, SO:0001217, UniParc:UPI0002A467A8, UniRef:UniRef100_UPI0002A467A8, UniRef:UniRef50_A0A3S8RBI6, UniRef:UniRef90_A0A3S8RBI6
contig_16	cds	6527	6682	-	IGAEJH_07165	repA	RepA	RefSeq:WP_002328822.1, SO:0001217, UniParc:UPI0002A42A5E, UniRef:UniRef100_A0A3Q8RT72, UniRef:UniRef50_P20044, UniRef:UniRef90_C3U0I4
contig_16	cds	7228	7878	-	IGAEJH_07170		mobilization protein	SO:0001217, UniRef:UniRef50_UPI001FB020D0
contig_16	cds	7871	9733	-	IGAEJH_07175		Beta-galactosidase	SO:0001217, UniRef:UniRef50_Q5FJD5, UniRef:UniRef90_Q74KL4
contig_16	cds	9833	10600	+	IGAEJH_07180		(pseudo) Phosphatidylserine decarboxylase	EC:4.1.1.65, KEGG:K01613, SO:0001217, UniRef:UniRef50_I7IVX5, UniRef:UniRef90_A0A267M3T0
contig_16	cds	10667	11026	+	IGAEJH_07185		Phosphatidylserine decarboxylase	SO:0001217, UniRef:UniRef50_A0A1B2IQU9
contig_16	cds	11096	11857	-	IGAEJH_07190	fetB	iron export ABC transporter permease subunit FetB	RefSeq:WP_087284974.1, SO:0001217, UniParc:UPI000B37DEBB, UniRef:UniRef100_A0A1Y4I644, UniRef:UniRef50_P77307, UniRef:UniRef90_D0R321
contig_16	cds	11835	12488	-	IGAEJH_07195		ABC superfamily ATP binding cassette transporter, ABC protein	RefSeq:WP_095076735.1, SO:0001217, UniParc:UPI000BA40344, UniRef:UniRef100_A0A267M3N8, UniRef:UniRef50_K1NNE5, UniRef:UniRef90_C2E7M5
contig_16	cds	12585	12785	-	IGAEJH_07200		hypothetical protein	SO:0001217, UniRef:UniRef50_C2E7M6, UniRef:UniRef90_A0A267M4B8
contig_16	cds	12785	13867	-	IGAEJH_07205	frvX	Putative aminopeptidase FrvX	COG:COG1363, COG:EG, RefSeq:WP_151498265.1, SO:0001217, UniParc:UPI00124B509B, UniRef:UniRef100_UPI00124B509B, UniRef:UniRef50_Q74KM5, UniRef:UniRef90_Q74KM5
contig_16	cds	14143	14727	+	IGAEJH_07210		Lipoprotein	RefSeq:WP_095076738.1, SO:0001217, UniParc:UPI000BA38FBD, UniRef:UniRef100_A0A267M593, UniRef:UniRef50_A0A0R1YCW2, UniRef:UniRef90_Q74KM7
contig_16	cds	14808	15218	+	IGAEJH_07215		HTH marR-type domain-containing protein	RefSeq:WP_014567222.1, SO:0001217, UniParc:UPI000207BDD8, UniRef:UniRef100_A0A137PMP9, UniRef:UniRef50_Q74KM8, UniRef:UniRef90_Q74KM8
contig_16	cds	15233	15463	+	IGAEJH_07220		Phage protein	RefSeq:WP_087284969.1, SO:0001217, UniParc:UPI000B3863FF, UniRef:UniRef100_A0A267LNX8, UniRef:UniRef50_A0A125V2N0, UniRef:UniRef90_Q74KM9
contig_16	cds	15444	16655	+	IGAEJH_07225		Permease of the major facilitator superfamily	RefSeq:WP_012845827.1, SO:0001217, UniParc:UPI0001BB667D, UniRef:UniRef100_A0A6B9HYQ4, UniRef:UniRef50_A0A2V4ERD4, UniRef:UniRef90_I7LAF3
contig_16	cds	17286	17648	+	IGAEJH_07230		hypothetical protein	
contig_16	cds	17648	18184	+	IGAEJH_07235		(pseudo) Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_D0R308, UniRef:UniRef90_D0R308
contig_16	cds	18291	19508	+	IGAEJH_07240		Bleomycin hydrolase	SO:0001217, UniRef:UniRef50_A0A2Z6PLN3, UniRef:UniRef90_C2E7N7
contig_16	cds	19634	19987	+	IGAEJH_07245		Phage protein	SO:0001217, UniRef:UniRef50_C2E7N9, UniRef:UniRef90_C2E7N9
contig_16	cds	19978	20679	+	IGAEJH_07250		Phospholipase B	SO:0001217, UniRef:UniRef50_C2E7P0, UniRef:UniRef90_C2E7P0
contig_16	cds	21086	21706	-	IGAEJH_07255		Membrane-associated phospholipid phosphatase	RefSeq:WP_069168975.1, SO:0001217, UniParc:UPI0008401729, UniRef:UniRef100_A0A1B3PVY4, UniRef:UniRef50_A0A0R2MQJ8, UniRef:UniRef90_A0A558K3T8
contig_16	cds	21837	22553	-	IGAEJH_07260	glsA	glutaminase A	EC:3.5.1.2, GO:0004359, GO:0006541, SO:0001217, UniParc:UPI000B3FD770, UniRef:UniRef100_A0A1Z1N7G1, UniRef:UniRef50_C2E7P3, UniRef:UniRef90_C2E7P3
contig_16	cds	22567	23322	-	IGAEJH_07265		HTH deoR-type domain-containing protein	RefSeq:WP_087284965.1, SO:0001217, UniParc:UPI000B3A5906, UniRef:UniRef100_UPI000B3A5906, UniRef:UniRef50_A0A249NL09, UniRef:UniRef90_A0A249NL09
contig_16	ncRNA-region	23584	23706	+			PyrR binding site	RFAM:RF00515, SO:0005836
contig_16	cds	23741	25072	+	IGAEJH_07270	uraA	Xanthine/uracil permease	COG:COG2233, COG:F, RefSeq:WP_127795670.1, SO:0001217, UniParc:UPI000FD94479, UniRef:UniRef100_UPI000FD94479, UniRef:UniRef50_A0A512PQY0, UniRef:UniRef90_A0A2Z6PLL0
contig_16	cds	25313	25516	-	IGAEJH_07275		hypothetical protein	RefSeq:WP_229101305.1, SO:0001217, UniParc:UPI000ADEF857, UniRef:UniRef100_UPI000ADEF857, UniRef:UniRef50_UPI001E59D5F1, UniRef:UniRef90_UPI001E59D5F1
contig_16	cds	25867	26655	+	IGAEJH_07280		Hydrolase	RefSeq:WP_053107468.1, SO:0001217, UniParc:UPI00069E2FDF, UniRef:UniRef100_A0A1Z1N7H3, UniRef:UniRef50_C2E7R4, UniRef:UniRef90_A0A0R2D7J6
contig_16	cds	26697	26891	-	IGAEJH_07285		hypothetical protein	RefSeq:WP_223658719.1, SO:0001217, UniParc:UPI001CC03DEB, UniRef:UniRef100_A0A921EHP1, UniRef:UniRef50_A0A921EHP1, UniRef:UniRef90_A0A921EHP1
contig_16	cds	26953	27381	-	IGAEJH_07290		AAA+ ATPase domain-containing protein	RefSeq:WP_223658718.1, SO:0001217, UniParc:UPI000BC3B864, UniRef:UniRef100_A0A921EIK4, UniRef:UniRef50_A0A921EIK4, UniRef:UniRef90_A0A921EIK4
contig_16	cds	27378	27581	-	IGAEJH_07295		ATP-binding protein	RefSeq:WP_095154659.1, SO:0001217, UniParc:UPI000BA42160, UniRef:UniRef100_A0A267LXN8, UniRef:UniRef50_A0A0R2DCJ6, UniRef:UniRef90_A0A267LXN8
contig_16	cds	27666	28094	-	IGAEJH_07300		Acetyltransferase	RefSeq:WP_087713463.1, SO:0001217, UniParc:UPI000B3F66D0, UniRef:UniRef100_A0A1Z1NDG5, UniRef:UniRef50_A0A0D6A4I0, UniRef:UniRef90_A0A0R2DHZ6
contig_17	cds	148	987	-	IGAEJH_07305		ABC transporter permease	RefSeq:WP_012845483.1, SO:0001217, UniParc:UPI0001BB6832, UniRef:UniRef100_A0A921JP04, UniRef:UniRef50_A0A1V3Y2I7, UniRef:UniRef90_A0A7D9N4C0
contig_17	cds	1009	1668	-	IGAEJH_07310		TetR/AcrR family transcriptional regulator	RefSeq:WP_087284390.1, SO:0001217, UniParc:UPI000B390C71, UniRef:UniRef100_UPI000B390C71, UniRef:UniRef50_I7L9K2, UniRef:UniRef90_A0A267M6M0
contig_17	cds	1835	3184	-	IGAEJH_07315		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_A0A249NL85, UniRef:UniRef90_A0A249NL85
contig_17	cds	3332	4522	-	IGAEJH_07320		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_D0R222, UniRef:UniRef90_D0R222
contig_17	cds	4606	4830	-	IGAEJH_07325		5'-nucleotidase	SO:0001217, UniRef:UniRef50_A0A267LVN7, UniRef:UniRef90_A0A267LVN7
contig_17	cds	4991	5980	-	IGAEJH_07330	prs	Ribose-phosphate diphosphokinase	RefSeq:WP_004896145.1, SO:0001217, UniParc:UPI00019F498E, UniRef:UniRef100_C2E3S0, UniRef:UniRef50_A0A0R1YM52, UniRef:UniRef90_A0A2Z6QBK0
contig_17	cds	6063	6425	-	IGAEJH_07335		hypothetical protein	RefSeq:WP_004896146.1, SO:0001217, UniParc:UPI00019F498F, UniRef:UniRef100_C2E3S1, UniRef:UniRef50_C2E3S1, UniRef:UniRef90_C2E3S1
contig_17	cds	6512	7174	-	IGAEJH_07340		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_Q1G7R1, UniRef:UniRef90_D0R219
contig_17	cds	7199	8029	-	IGAEJH_07345		Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A0R1S127, UniRef:UniRef90_A0A833CDZ1
contig_17	cds	8152	9120	+	IGAEJH_07350		Extracellular protein	RefSeq:WP_012845477.1, SO:0001217, UniParc:UPI0001BB682C, UniRef:UniRef100_A0A267M605, UniRef:UniRef50_Q1G7R3, UniRef:UniRef90_A0A0R2D8K4
contig_17	cds	9290	9454	-	IGAEJH_07355		DUF1490 domain-containing protein	RefSeq:WP_180707145.1, SO:0001217, UniParc:UPI0015DA23EF, UniRef:UniRef100_A0A921EKT7, UniRef:UniRef50_A0A921EKT7, UniRef:UniRef90_A0A921EKT7
contig_17	cds	9538	10287	-	IGAEJH_07360		ribonuclease H	SO:0001217, UniRef:UniRef50_A0A0F4LIL2, UniRef:UniRef90_C2E3S6
contig_17	cds	10358	11284	+	IGAEJH_07365		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_F0HVK7, UniRef:UniRef90_Q74LT6
contig_17	cds	11308	12015	+	IGAEJH_07370	yugP	Membrane protease yugP	RefSeq:WP_095076418.1, SO:0001217, UniParc:UPI000BA4C6AB, UniRef:UniRef100_A0A267LTX5, UniRef:UniRef50_A0A2T5IPL0, UniRef:UniRef90_A0A249NL95
contig_17	cds	12020	13489	+	IGAEJH_07375	cls	cardiolipin synthase	GO:0008808, GO:0032049, SO:0001217, UniRef:UniRef50_D4YUY9, UniRef:UniRef90_A0A831E0V6
contig_17	cds	13557	14033	-	IGAEJH_07380		DUF304 domain-containing protein	RefSeq:WP_004898523.1, SO:0001217, UniParc:UPI000214D3CC, UniRef:UniRef100_A0A1Z1NA67, UniRef:UniRef50_N2ASR0, UniRef:UniRef90_A0A0R2D6V3
contig_17	cds	14160	14873	+	IGAEJH_07385		NAD-dependent protein deacylase	EC:2.3.1.286, GO:0034979, GO:0051287, GO:0070403, RefSeq:WP_095076420.1, SO:0001217, UniParc:UPI000BA2CFF6, UniRef:UniRef100_A0A267LTW9, UniRef:UniRef50_D4YUZ1, UniRef:UniRef90_D0R2Y5
contig_17	cds	14990	15520	+	IGAEJH_07390		6-O-methylguanine DNA methyltransferase, DNA binding domain protein	RefSeq:WP_012845471.1, SO:0001217, UniParc:UPI0001BB6826, UniRef:UniRef100_A0A6B9HVB5, UniRef:UniRef50_C2E3T2, UniRef:UniRef90_C2E3T2
contig_17	cds	15507	16289	+	IGAEJH_07395		DUF475 domain-containing protein	RefSeq:WP_012845470.1, SO:0001217, UniParc:UPI0001BB6825, UniRef:UniRef100_A0A6B9HWP5, UniRef:UniRef50_A0A1V0JBJ6, UniRef:UniRef90_A0A267M6I1
contig_17	cds	16286	16648	-	IGAEJH_07400		DUF488 domain-containing protein	RefSeq:WP_012845469.1, SO:0001217, UniParc:UPI0001BB6824, UniRef:UniRef100_A0A267LUF7, UniRef:UniRef50_A0A0M0CKE4, UniRef:UniRef90_C2E3T4
contig_17	cds	16723	17349	+	IGAEJH_07405		Putative 3-methyladenine DNA glycosylase	EC:3.2.2.-, GO:0003677, GO:0003905, GO:0006284, KEGG:K03652, SO:0001217, UniRef:UniRef50_Q5FMR0, UniRef:UniRef90_Q74LU5
contig_17	ncRNA-region	17397	17570	+			Lysine riboswitch	RFAM:RF00168, SO:0000035
contig_17	cds	17685	19298	+	IGAEJH_07410		ABC transporter substrate-binding protein/permease	RefSeq:WP_012845467.1, SO:0001217, UniParc:UPI0001BB6822, UniRef:UniRef100_A0A267LTR8, UniRef:UniRef50_A0A833CDX7, UniRef:UniRef90_A0A833CDX7
contig_17	cds	19288	20046	+	IGAEJH_07415		ABC superfamily ATP binding cassette transporter, ABC protein	RefSeq:WP_012845466.1, SO:0001217, UniParc:UPI0001BB6821, UniRef:UniRef100_A0A1Y4I9H6, UniRef:UniRef50_P54537, UniRef:UniRef90_A0A0R2D6D4
contig_17	cds	20645	21508	-	IGAEJH_07420		Restriction endonuclease	SO:0001217, UniRef:UniRef50_Q5FMR4, UniRef:UniRef90_A0A267M1T9
contig_17	cds	21576	22220	-	IGAEJH_07425	yfbR	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases	COG:COG1896, COG:FR, RefSeq:WP_004896187.1, SO:0001217, UniParc:UPI00002399F9, UniRef:UniRef100_C2E3U0, UniRef:UniRef50_A0A165CGL8, UniRef:UniRef90_A0A133PBN4
contig_17	cds	22335	23240	-	IGAEJH_07430		Glucanase	SO:0001217, UniRef:UniRef50_A0A6B7KIM5, UniRef:UniRef90_A0A6B7KIM5
contig_17	cds	23470	24777	-	IGAEJH_07435		Glycosyl transferase	SO:0001217, UniRef:UniRef50_A0A2X3XY23, UniRef:UniRef90_D0R2X2
contig_17	cds	24767	24913	-	IGAEJH_07440		Small hydrophobic protein	RefSeq:WP_004896191.1, SO:0001217, UniParc:UPI00019F49F7, UniRef:UniRef100_C2E3U3, UniRef:UniRef50_A0A7D9N488, UniRef:UniRef90_A0A7D9N488
contig_17	cds	24910	25770	-	IGAEJH_07445		GGDEF domain-containing protein	RefSeq:WP_191362044.1, SO:0001217, UniParc:UPI00174A022D, UniRef:UniRef100_UPI00174A022D, UniRef:UniRef50_A0A833CEL0, UniRef:UniRef90_A0A267M414
contig_18	cds	143	283	-	IGAEJH_07450		hypothetical protein	RefSeq:WP_003649666.1, SO:0001217, UniParc:UPI0000E5575C, UniRef:UniRef100_A0A133PBP6, UniRef:UniRef50_A0A0D6A117, UniRef:UniRef90_I7L9K6
contig_18	cds	362	772	-	IGAEJH_07455		Iron-sulfur cluster biosynthesis family protein	RefSeq:WP_012845458.1, SO:0001217, UniParc:UPI0001BB6819, UniRef:UniRef100_A0A267MBP6, UniRef:UniRef50_C2EQ60, UniRef:UniRef90_A0A267MBP6
contig_18	cds	949	2055	+	IGAEJH_07460		Citrate transporter-like domain-containing protein	SO:0001217, UniRef:UniRef50_Q74LV5, UniRef:UniRef90_Q74LV5
contig_18	cds	2172	2729	+	IGAEJH_07465	lemA	LemA family protein	RefSeq:WP_012845456.1, SO:0001217, UniParc:UPI0001BB67E0, UniRef:UniRef100_A0A1Y4IBH3, UniRef:UniRef50_W7D846, UniRef:UniRef90_A0A0R2D9K9
contig_18	cds	2738	3628	+	IGAEJH_07470	htpX	zinc metalloprotease HtpX	EC:3.4.24.-, GO:0004222, GO:0006508, KEGG:K03799, RefSeq:WP_158172035.1, SO:0001217, UniParc:UPI0013036E43, UniRef:UniRef100_A0A6B9HY15, UniRef:UniRef50_Q38V59, UniRef:UniRef90_D0R2W5
contig_18	cds	3662	4588	-	IGAEJH_07475		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A833CE06, UniRef:UniRef90_D0R2W2
contig_18	ncRNA-region	4684	4774	+			TPP riboswitch (THI element)	RFAM:RF00059, SO:0000035
contig_18	cds	4824	5387	+	IGAEJH_07480	ykoE	HMP/thiamine permease protein ykoE	RefSeq:WP_012845453.1, SO:0001217, UniParc:UPI0001BB67DD, UniRef:UniRef100_A0A921ELB3, UniRef:UniRef50_C2EUS5, UniRef:UniRef90_A0A249NLS8
contig_18	cds	5362	6708	+	IGAEJH_07485	ccmA	heme ABC exporter ATP-binding protein CcmA	EC:7.6.2.5, GO:0015439, GO:0015886, GO:0043190, SO:0001217, UniRef:UniRef50_A0A249NLB9, UniRef:UniRef90_Q74LW0
